id,duration,avg_price,avg_discount_percent,total_discount_percent,avg_discount_value,total_discount_value,probability
105608,37.0,151.0,10.0,20,1510.0,3020.0,0.43478260869565216
105609,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105610,544.0,77.22,15.0,60,1158.3000000000002,4633.200000000001,0.5315985130111525
105611,1305.0,4814.148571428572,0.0,0,0.0,0.0,0.2903225806451613
105612,0.0,553.0,15.0,15,8295.0,8295.0,0.1276595744680851
105613,0.0,1303.96,0.0,0,0.0,0.0,0.06343283582089553
105614,81.0,207.33,0.0,0,0.0,0.0,0.6085106382978723
105617,416.0,210.4375,5.0,20,1052.1875,4208.75,0.49056603773584906
105618,0.0,54.99,0.0,0,0.0,0.0,0.09733333333333333
105619,0.0,2048.5,0.0,0,0.0,0.0,0.06343283582089553
105620,177.0,193.0,0.0,0,0.0,0.0,0.47685525349008084
105621,220.0,99.99,0.0,0,0.0,0.0,0.526440410418311
105622,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105623,808.0,89.81,0.0,0,0.0,0.0,0.526440410418311
105624,69.0,659.475,20.0,40,13189.5,26379.0,0.8235294117647058
105625,327.0,405.735,20.0,80,8114.700000000001,32458.800000000003,0.49295774647887325
105626,0.0,739.0,0.0,0,0.0,0.0,0.08421052631578947
105627,0.0,109.0,0.0,0,0.0,0.0,0.08421052631578947
105628,543.0,2135.6666666666665,0.0,0,0.0,0.0,0.44312169312169314
105629,0.0,193.0,5.0,5,965.0,965.0,0.08571428571428572
105631,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
105632,0.0,193.0,0.0,0,0.0,0.0,0.08421052631578947
105633,0.0,109.0,0.0,0,0.0,0.0,0.08421052631578947
105634,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105635,264.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105636,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105637,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
105638,186.0,2066.995,5.0,10,10334.975,20669.95,0.42028985507246375
105639,1314.0,75.40857142857143,0.0,0,0.0,0.0,0.2647058823529412
105640,1619.0,1064.97375,10.0,80,10649.7375,85197.9,0.5714285714285714
105641,1473.0,709.97375,5.0,40,3549.86875,28398.949999999997,0.36363636363636365
105642,489.0,3924.1666666666665,20.0,60,78483.33333333333,235450.0,0.43137254901960786
105643,71.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
105644,752.0,79.945,10.0,20,799.45,1598.9,0.5068027210884354
105645,103.0,4734.966666666666,0.0,0,0.0,0.0,0.44312169312169314
105646,0.0,32.99,0.0,0,0.0,0.0,0.09733333333333333
105647,66.0,151.0,5.0,10,755.0,1510.0,0.4375
105648,134.0,59.629999999999995,10.0,30,596.3000000000001,1788.9,0.5068027210884354
105649,543.0,106.89,0.0,0,0.0,0.0,0.47685525349008084
105650,0.0,59.9,0.0,0,0.0,0.0,0.09733333333333333
105651,135.0,5192.5,15.0,30,77887.5,155775.0,0.43137254901960786
105652,15.0,2066.995,0.0,0,0.0,0.0,0.4930555555555556
105653,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105654,298.0,251.82333333333335,15.0,45,3777.35,11332.05,0.49295774647887325
105655,134.0,151.0,0.0,0,0.0,0.0,0.47685525349008084
105656,0.0,2199.9,10.0,10,21999.0,21999.0,0.08264462809917356
105657,0.0,99.99,10.0,10,999.9,999.9,0.1076923076923077
105658,0.0,5301.9,20.0,20,106038.0,106038.0,0.0
105659,311.0,835.9475,20.0,80,16718.949999999997,66875.79999999999,0.5822784810126582
105660,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105661,270.0,193.0,0.0,0,0.0,0.0,0.47685525349008084
105662,163.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105663,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105664,1468.0,43.45,0.0,0,0.0,0.0,0.2647058823529412
105665,137.0,58.97,5.0,10,294.85,589.7,0.7272727272727273
105666,248.0,206.875,0.0,0,0.0,0.0,0.47685525349008084
105667,170.0,237.58333333333334,10.0,30,2375.8333333333335,7127.5,0.48909657320872274
105668,291.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105669,0.0,2317.02,20.0,20,46340.4,46340.4,0.08264462809917356
105670,95.0,553.0,20.0,40,11060.0,22120.0,0.8235294117647058
105671,93.0,553.0,0.0,0,0.0,0.0,0.6085106382978723
105672,0.0,1816.97,0.0,0,0.0,0.0,0.06343283582089553
105673,522.0,83.78666666666668,10.0,30,837.8666666666667,2513.6,0.5068027210884354
105674,1527.0,87.783,0.0,0,0.0,0.0,0.2647058823529412
105675,289.0,1468.8533333333332,15.0,45,22032.8,66098.4,0.5172413793103449
105677,0.0,2317.02,0.0,0,0.0,0.0,0.06343283582089553
105678,447.0,35.26333333333333,10.0,30,352.6333333333334,1057.9,0.5068027210884354
105679,48.0,553.0,0.0,0,0.0,0.0,0.6085106382978723
105680,213.0,1535.71,0.0,0,0.0,0.0,0.44312169312169314
105681,465.0,405.735,0.0,0,0.0,0.0,0.47685525349008084
105682,0.0,2199.9,10.0,10,21999.0,21999.0,0.08264462809917356
105683,190.0,79.945,10.0,20,799.45,1598.9,0.5068027210884354
105684,94.0,151.0,0.0,0,0.0,0.0,0.6085106382978723
105685,343.0,47.293333333333344,15.0,45,709.4,2128.2,0.5068027210884354
105686,1394.0,4349.377142857143,5.0,35,21746.885714285716,152228.2,0.26666666666666666
105687,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105688,1113.0,4343.34,0.0,0,0.0,0.0,0.2903225806451613
105689,233.0,522.65,0.0,0,0.0,0.0,0.47685525349008084
105690,457.0,210.4375,0.0,0,0.0,0.0,0.47685525349008084
105691,1434.0,967.6433333333334,0.0,0,0.0,0.0,0.35428571428571426
105692,199.0,4745.046666666666,10.0,30,47450.46666666667,142351.4,0.43137254901960786
105693,104.0,47.400000000000006,15.0,30,711.0,1422.0,0.5068027210884354
105694,449.0,101.194,15.0,75,1517.9100000000003,7589.550000000001,0.48909657320872274
105695,889.0,4748.400000000001,20.0,120,94968.0,569808.0,0.21428571428571427
105697,112.0,64.8,5.0,10,324.0,648.0,0.7272727272727273
105698,222.0,109.0,15.0,30,1635.0,3270.0,0.48909657320872274
105699,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105700,0.0,64.8,0.0,0,0.0,0.0,0.09733333333333333
105701,0.0,207.33,5.0,5,1036.65,1036.65,0.015384615384615385
105702,552.0,4203.133333333333,0.0,0,0.0,0.0,0.44312169312169314
105703,64.0,2066.995,10.0,20,20669.95,41339.9,0.5
105704,1172.0,85.994,0.0,0,0.0,0.0,0.2647058823529412
105705,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105706,182.0,151.0,0.0,0,0.0,0.0,0.47685525349008084
105708,1063.0,121.46166666666666,0.0,0,0.0,0.0,0.35428571428571426
105709,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105710,358.0,214.0,0.0,0,0.0,0.0,0.47685525349008084
105713,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
105714,0.0,553.0,10.0,10,5530.0,5530.0,0.1276595744680851
105715,1108.0,67.576,20.0,100,1351.52,6757.6,0.32
105717,238.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
105718,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105719,103.0,799.0,10.0,20,7990.0,15980.0,0.49295774647887325
105720,435.0,29.596666666666664,10.0,30,295.9666666666667,887.9000000000001,0.5
105721,292.0,1816.97,0.0,0,0.0,0.0,0.44312169312169314
105722,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
105723,356.0,5523.5,15.0,60,82852.5,331410.0,0.43137254901960786
105724,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105725,304.0,133.66333333333333,0.0,0,0.0,0.0,0.47685525349008084
105726,0.0,193.0,5.0,5,965.0,965.0,0.08571428571428572
105727,237.0,4745.046666666666,0.0,0,0.0,0.0,0.44312169312169314
105728,0.0,99.99,15.0,15,1499.85,1499.85,0.12087912087912088
105729,1824.0,121.076,0.0,0,0.0,0.0,0.35428571428571426
105730,0.0,59.9,0.0,0,0.0,0.0,0.09733333333333333
105731,63.0,1816.97,0.0,0,0.0,0.0,0.4930555555555556
105732,495.0,405.735,0.0,0,0.0,0.0,0.47685525349008084
105733,167.0,193.0,20.0,40,3860.0,7720.0,0.48909657320872274
105734,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
105735,262.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105736,226.0,193.0,0.0,0,0.0,0.0,0.47685525349008084
105737,461.0,57.220000000000006,10.0,40,572.2,2288.8,0.5068027210884354
105738,372.0,119.66000000000001,20.0,60,2393.2000000000003,7179.6,0.48909657320872274
105739,711.0,57.793333333333344,10.0,30,577.9333333333334,1733.8000000000002,0.5068027210884354
105740,1448.0,967.6433333333334,0.0,0,0.0,0.0,0.35428571428571426
105741,723.0,71.774,0.0,0,0.0,0.0,0.526440410418311
105742,623.0,4414.128,0.0,0,0.0,0.0,0.44312169312169314
105743,0.0,79.9,0.0,0,0.0,0.0,0.09733333333333333
105744,264.0,71.85,0.0,0,0.0,0.0,0.526440410418311
105746,647.0,142.445,0.0,0,0.0,0.0,0.47685525349008084
105747,152.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
105748,547.0,5071.225,5.0,20,25356.125,101424.5,0.35
105749,0.0,58.97,5.0,5,294.85,294.85,0.08270676691729323
105750,175.0,2150.3366666666666,0.0,0,0.0,0.0,0.44312169312169314
105751,731.0,567.3333333333334,0.0,0,0.0,0.0,0.47685525349008084
105752,543.0,210.4375,0.0,0,0.0,0.0,0.47685525349008084
105753,262.0,679.475,0.0,0,0.0,0.0,0.47685525349008084
105754,225.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105755,313.0,79.72,10.0,40,797.2,3188.8,0.5068027210884354
105756,659.0,107.2425,0.0,0,0.0,0.0,0.47685525349008084
105757,174.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105758,536.0,871.52,20.0,60,17430.399999999998,52291.2,0.5822784810126582
105759,460.0,116.32666666666667,15.0,45,1744.9000000000003,5234.700000000001,0.48909657320872274
105760,989.0,130.84625,5.0,40,654.2312499999999,5233.849999999999,0.46226415094339623
105761,792.0,48.59428571428572,0.0,0,0.0,0.0,0.526440410418311
105762,361.0,457.98,0.0,0,0.0,0.0,0.47685525349008084
105763,19.0,2199.9,20.0,40,43998.0,87996.0,0.5
105764,196.0,3029.0,5.0,10,15145.0,30290.0,0.42028985507246375
105765,1455.0,948.9725,0.0,0,0.0,0.0,0.35428571428571426
105766,755.0,120.16333333333334,0.0,0,0.0,0.0,0.47685525349008084
105767,39.0,1203.615,0.0,0,0.0,0.0,0.4930555555555556
105768,38.0,60.54,5.0,10,302.7,605.4,0.65625
105769,328.0,73.09666666666668,10.0,30,730.9666666666667,2192.9,0.5068027210884354
105770,0.0,61.18,0.0,0,0.0,0.0,0.09733333333333333
105771,70.0,2199.9,0.0,0,0.0,0.0,0.4930555555555556
105772,1100.0,4015.5057142857145,0.0,0,0.0,0.0,0.2903225806451613
105773,1079.0,4154.3175,10.0,80,41543.175,332345.4,0.36
105774,0.0,553.0,15.0,15,8295.0,8295.0,0.1276595744680851
105775,1057.0,4323.483333333334,0.0,0,0.0,0.0,0.2903225806451613
105776,242.0,2199.9,5.0,10,10999.5,21999.0,0.42028985507246375
105777,1057.0,643.6316666666667,0.0,0,0.0,0.0,0.35428571428571426
105778,0.0,86.28,0.0,0,0.0,0.0,0.09733333333333333
105779,0.0,1303.96,0.0,0,0.0,0.0,0.06343283582089553
105780,1030.0,87.5175,0.0,0,0.0,0.0,0.2647058823529412
105781,140.0,553.0,5.0,10,2765.0,5530.0,0.49056603773584906
105782,339.0,125.995,0.0,0,0.0,0.0,0.47685525349008084
105783,103.0,89.99000000000001,0.0,0,0.0,0.0,0.526440410418311
105784,1242.0,115.10857142857142,0.0,0,0.0,0.0,0.35428571428571426
105785,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105786,1024.0,118.39428571428572,0.0,0,0.0,0.0,0.35428571428571426
105787,1010.0,4186.808,0.0,0,0.0,0.0,0.2903225806451613
105788,867.0,697.2557142857142,10.0,70,6972.557142857142,48807.899999999994,0.49295774647887325
105789,1451.0,1008.72375,15.0,120,15130.85625,121046.85,0.3611111111111111
105790,77.0,165.0,0.0,0,0.0,0.0,0.6085106382978723
105791,487.0,419.0,0.0,0,0.0,0.0,0.47685525349008084
105792,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105793,121.0,269.0,0.0,0,0.0,0.0,0.47685525349008084
105794,1375.0,44.75750000000001,10.0,80,447.575,3580.6000000000004,0.3090909090909091
105795,228.0,3118.6666666666665,0.0,0,0.0,0.0,0.44312169312169314
105796,361.0,87.05333333333333,0.0,0,0.0,0.0,0.526440410418311
105797,171.0,171.42666666666665,15.0,45,2571.4,7714.2,0.48909657320872274
105798,0.0,249.0,0.0,0,0.0,0.0,0.08421052631578947
105799,186.0,871.52,20.0,60,17430.399999999998,52291.2,0.5822784810126582
105800,211.0,61.18,0.0,0,0.0,0.0,0.526440410418311
105801,510.0,210.4375,5.0,20,1052.1875,4208.75,0.49056603773584906
105802,62.0,71.85,15.0,30,1077.75,2155.5,0.7230769230769231
105803,109.0,69.5,20.0,60,1390.0,4170.0,0.5315985130111525
105804,115.0,131.995,0.0,0,0.0,0.0,0.47685525349008084
105805,210.0,405.735,0.0,0,0.0,0.0,0.47685525349008084
105806,147.0,193.0,0.0,0,0.0,0.0,0.47685525349008084
105807,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
105808,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
105809,964.0,85.994,5.0,25,429.96999999999997,2149.85,0.36363636363636365
105810,28.0,207.33,0.0,0,0.0,0.0,0.6085106382978723
105811,212.0,2066.995,5.0,10,10334.975,20669.95,0.42028985507246375
105812,0.0,61.18,0.0,0,0.0,0.0,0.09733333333333333
105813,39.0,114.495,0.0,0,0.0,0.0,0.6085106382978723
105814,0.0,799.0,15.0,15,11985.0,11985.0,0.12121212121212122
105815,0.0,2048.5,15.0,15,30727.5,30727.5,0.08264462809917356
105817,569.0,5328.975,5.0,20,26644.875,106579.5,0.35
105818,354.0,139.945,10.0,40,1399.4499999999998,5597.799999999999,0.48909657320872274
105819,769.0,36.554,0.0,0,0.0,0.0,0.526440410418311
105820,0.0,58.97,10.0,10,589.7,589.7,0.1076923076923077
105821,296.0,1203.615,0.0,0,0.0,0.0,0.44312169312169314
105822,207.0,887.6366666666667,0.0,0,0.0,0.0,0.47685525349008084
105823,379.0,92.19749999999999,15.0,60,1382.9625,5531.85,0.5315985130111525
105824,570.0,152.1933333333333,15.0,45,2282.9,6848.700000000001,0.48909657320872274
105825,135.0,1303.96,5.0,10,6519.8,13039.6,0.5454545454545454
105826,19.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
105827,0.0,553.0,15.0,15,8295.0,8295.0,0.1276595744680851
105828,229.0,129.0,0.0,0,0.0,0.0,0.47685525349008084
105829,1061.0,84.645,5.0,30,423.22499999999997,2539.35,0.2391304347826087
105830,0.0,64.8,10.0,10,648.0,648.0,0.1076923076923077
105831,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105832,141.0,1998.14,5.0,10,9990.7,19981.4,0.5454545454545454
105833,760.0,89.945,5.0,10,449.725,899.45,0.7272727272727273
105834,1279.0,967.6433333333334,0.0,0,0.0,0.0,0.35428571428571426
105835,0.0,2317.02,0.0,0,0.0,0.0,0.06343283582089553
105836,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
105837,133.0,64.8,15.0,30,972.0,1944.0,0.5068027210884354
105838,225.0,71.85,0.0,0,0.0,0.0,0.526440410418311
105839,240.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
105840,239.0,553.0,20.0,40,11060.0,22120.0,0.5822784810126582
105841,127.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105842,7.0,207.33,15.0,30,3109.9500000000003,6219.900000000001,0.1276595744680851
105843,228.0,119.25999999999999,0.0,0,0.0,0.0,0.47685525349008084
105844,1022.0,93.16166666666668,20.0,120,1863.2333333333333,11179.4,0.42105263157894735
105845,935.0,87.82833333333333,0.0,0,0.0,0.0,0.526440410418311
105846,0.0,2317.02,0.0,0,0.0,0.0,0.06343283582089553
105847,868.0,228.15,0.0,0,0.0,0.0,0.47685525349008084
105848,333.0,210.4375,15.0,60,3156.5625,12626.25,0.49295774647887325
105849,684.0,80.16000000000001,5.0,30,400.79999999999995,2404.7999999999997,0.36363636363636365
105850,0.0,2199.9,0.0,0,0.0,0.0,0.06343283582089553
105851,874.0,1112.602,10.0,50,11126.02,55630.1,0.5172413793103449
105852,484.0,228.15,10.0,50,2281.5,11407.5,0.49295774647887325
105853,960.0,113.954,0.0,0,0.0,0.0,0.47685525349008084
105854,1226.0,4987.006666666667,20.0,120,99740.13333333335,598440.8,0.3611111111111111
105855,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105856,248.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105857,194.0,70.54,20.0,40,1410.8,2821.6,0.5315985130111525
105858,221.0,1203.615,0.0,0,0.0,0.0,0.44312169312169314
105859,0.0,207.33,0.0,0,0.0,0.0,0.08421052631578947
105860,1186.0,34.21,0.0,0,0.0,0.0,0.2647058823529412
105861,0.0,2317.02,0.0,0,0.0,0.0,0.06343283582089553
105862,70.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
105863,0.0,193.0,0.0,0,0.0,0.0,0.08421052631578947
105864,896.0,75.24249999999999,0.0,0,0.0,0.0,0.526440410418311
105865,294.0,535.9833333333333,10.0,30,5359.833333333333,16079.5,0.49295774647887325
105866,1059.0,68.14333333333333,0.0,0,0.0,0.0,0.2647058823529412
105867,121.0,71.85,0.0,0,0.0,0.0,0.526440410418311
105868,284.0,553.0,10.0,20,5530.0,11060.0,0.49295774647887325
105869,193.0,694.0,15.0,60,10410.0,41640.0,0.5822784810126582
105870,28.0,214.0,0.0,0,0.0,0.0,0.6085106382978723
105871,1288.0,131.8242857142857,0.0,0,0.0,0.0,0.35428571428571426
105872,1115.0,113.39428571428572,5.0,35,566.9714285714284,3968.7999999999993,0.22727272727272727
105873,174.0,3475.91,20.0,80,69518.2,278072.8,0.43137254901960786
105874,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105875,1038.0,39.879999999999995,0.0,0,0.0,0.0,0.2647058823529412
105876,118.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
105877,105.0,71.85,0.0,0,0.0,0.0,0.526440410418311
105878,219.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
105879,727.0,4349.377142857143,20.0,140,86987.54285714286,608912.8,0.21428571428571427
105880,0.0,553.0,15.0,15,8295.0,8295.0,0.1276595744680851
105881,1066.0,131.07999999999998,0.0,0,0.0,0.0,0.35428571428571426
105882,262.0,1203.615,0.0,0,0.0,0.0,0.44312169312169314
105883,644.0,114.495,0.0,0,0.0,0.0,0.47685525349008084
105884,302.0,855.5933333333332,10.0,30,8555.933333333332,25667.8,0.49295774647887325
105885,1282.0,935.4211111111113,0.0,0,0.0,0.0,0.35428571428571426
105886,1125.0,4814.148571428572,0.0,0,0.0,0.0,0.2903225806451613
105887,0.0,129.99,0.0,0,0.0,0.0,0.08421052631578947
105888,206.0,1203.615,0.0,0,0.0,0.0,0.44312169312169314
105889,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105890,1108.0,111.96571428571428,5.0,35,559.8285714285714,3918.7999999999997,0.22727272727272727
105891,1004.0,86.83714285714287,5.0,35,434.1857142857143,3039.3,0.2391304347826087
105892,536.0,4732.856666666667,0.0,0,0.0,0.0,0.44312169312169314
105893,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105894,162.0,71.85,0.0,0,0.0,0.0,0.526440410418311
105895,0.0,58.97,0.0,0,0.0,0.0,0.09733333333333333
105896,854.0,327.586,15.0,75,4913.789999999999,24568.949999999997,0.49295774647887325
105897,1028.0,1088.6842857142858,15.0,105,16330.264285714287,114311.85,0.3611111111111111
105898,459.0,102.22,15.0,60,1533.3000000000002,6133.200000000001,0.48909657320872274
105899,1101.0,82.23125,10.0,80,822.3125,6578.5,0.3090909090909091
105900,41.0,313.235,0.0,0,0.0,0.0,0.6085106382978723
105901,210.0,2199.9,0.0,0,0.0,0.0,0.44312169312169314
105902,261.0,207.33,0.0,0,0.0,0.0,0.47685525349008084
105903,0.0,99.99,5.0,5,499.95,499.95,0.08270676691729323
105904,292.0,518.89,0.0,0,0.0,0.0,0.47685525349008084
105906,147.0,41.656666666666666,0.0,0,0.0,0.0,0.526440410418311
105907,0.0,89.99,10.0,10,899.9,899.9,0.1076923076923077
105908,811.0,706.0025,15.0,60,10590.0375,42360.15,0.5822784810126582
105909,299.0,58.97,15.0,30,884.55,1769.1,0.5068027210884354
105910,786.0,76.97857142857143,0.0,0,0.0,0.0,0.526440410418311
105911,295.0,679.475,0.0,0,0.0,0.0,0.47685525349008084
105912,55.0,64.8,5.0,10,324.0,648.0,0.65625
105913,77.0,1303.96,0.0,0,0.0,0.0,0.4930555555555556
105914,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105915,317.0,871.52,0.0,0,0.0,0.0,0.47685525349008084
105916,50.0,58.97,0.0,0,0.0,0.0,0.7157894736842105
105917,241.0,1983.6533333333334,0.0,0,0.0,0.0,0.44312169312169314
105918,116.0,96.72333333333331,5.0,15,483.6166666666666,1450.85,0.36363636363636365
105919,563.0,43.156666666666666,0.0,0,0.0,0.0,0.526440410418311
105920,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105921,1013.0,74.81,5.0,30,374.05,2244.3,0.2391304347826087
105922,312.0,3105.41,0.0,0,0.0,0.0,0.44312169312169314
105923,1183.0,44.49625,0.0,0,0.0,0.0,0.2647058823529412
105924,944.0,967.6433333333332,0.0,0,0.0,0.0,0.47685525349008084
105925,1340.0,121.30666666666667,0.0,0,0.0,0.0,0.35428571428571426
105926,0.0,553.0,5.0,5,2765.0,2765.0,0.015384615384615385
105927,318.0,137.0,0.0,0,0.0,0.0,0.47685525349008084
105928,786.0,32.99,0.0,0,0.0,0.0,0.526440410418311
105929,287.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
105930,0.0,99.99,20.0,20,1999.8,1999.8,0.12087912087912088
105931,73.0,2150.3366666666666,5.0,15,10751.683333333334,32255.050000000003,0.6666666666666666
105932,971.0,128.96714285714285,0.0,0,0.0,0.0,0.47685525349008084
105933,0.0,2317.02,5.0,5,11585.1,11585.1,0.14285714285714285
105934,124.0,909.0,0.0,0,0.0,0.0,0.47685525349008084
105935,180.0,99.99,0.0,0,0.0,0.0,0.526440410418311
105936,292.0,99.99,20.0,40,1999.8,3999.6,0.5315985130111525
105937,414.0,75.2425,15.0,60,1128.6375,4514.55,0.5315985130111525
105938,1328.0,4193.964444444445,5.0,45,20969.822222222225,188728.40000000002,0.26666666666666666
105939,145.0,29.99,0.0,0,0.0,0.0,0.526440410418311
105940,377.0,4488.166666666667,0.0,0,0.0,0.0,0.44312169312169314
105941,139.0,64.8,10.0,20,648.0,1296.0,0.5068027210884354
105942,1069.0,228.15,20.0,100,4563.0,22815.0,0.3684210526315789
105943,592.0,82.19749999999999,0.0,0,0.0,0.0,0.526440410418311
105944,40.0,1816.97,0.0,0,0.0,0.0,0.4930555555555556
105945,0.0,109.0,0.0,0,0.0,0.0,0.08421052631578947
105946,1025.0,77.23125,20.0,160,1544.625,12356.999999999998,0.42105263157894735
105947,1217.0,83.09333333333333,0.0,0,0.0,0.0,0.2647058823529412
105948,0.0,299.0,0.0,0,0.0,0.0,0.08421052631578947
105949,95.0,99.99,5.0,10,499.95,999.9,0.65625
105950,256.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
105951,258.0,207.33,0.0,0,0.0,0.0,0.47685525349008084
105952,234.0,137.0,0.0,0,0.0,0.0,0.47685525349008084
105953,196.0,553.0,0.0,0,0.0,0.0,0.47685525349008084
105954,352.0,776.48,0.0,0,0.0,0.0,0.47685525349008084
105955,290.0,137.0,0.0,0,0.0,0.0,0.47685525349008084
105956,697.0,42.778333333333336,15.0,90,641.675,3850.0499999999997,0.5068027210884354
105957,296.0,4598.0,0.0,0,0.0,0.0,0.44312169312169314
105958,692.0,63.774,10.0,50,637.74,3188.7000000000003,0.5068027210884354
105959,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
105960,43.0,553.0,0.0,0,0.0,0.0,0.6085106382978723
105961,0.0,1816.97,10.0,10,18169.7,18169.7,0.08264462809917356
105962,102.0,58.97,20.0,40,1179.4,2358.8,0.5315985130111525
105963,1480.0,43.45,20.0,180,869.0,7821.000000000001,0.30303030303030304
105964,98.0,129.0,0.0,0,0.0,0.0,0.6085106382978723
105965,298.0,109.0,0.0,0,0.0,0.0,0.47685525349008084
105966,285.0,32.99,0.0,0,0.0,0.0,0.526440410418311
105967,0.0,7639.0,0.0,0,0.0,0.0,0.06343283582089553
105968,1205.0,4343.34,10.0,60,43433.4,260600.4,0.36
105969,68.0,14.99,10.0,20,149.9,299.8,0.75
105970,194.0,140.18999999999997,0.0,0,0.0,0.0,0.47685525349008084
105971,352.0,952.3066666666667,0.0,0,0.0,0.0,0.47685525349008084
105972,359.0,96.29666666666667,0.0,0,0.0,0.0,0.526440410418311
105973,92.0,58.97,10.0,20,589.7,1179.4,0.7884615384615384
105974,286.0,6022.3,0.0,0,0.0,0.0,0.44312169312169314
105975,89.0,129.0,0.0,0,0.0,0.0,0.6085106382978723
105976,0.0,61.18,0.0,0,0.0,0.0,0.09733333333333333
105977,341.0,2150.3366666666666,0.0,0,0.0,0.0,0.44312169312169314
105978,286.0,58.97,10.0,20,589.7,1179.4,0.5068027210884354
105979,412.0,114.9975,20.0,80,2299.95,9199.8,0.48909657320872274
105980,81.0,58.97,15.0,30,884.55,1769.1,0.7884615384615384
105981,667.0,36.536,0.0,0,0.0,0.0,0.526440410418311
105982,182.0,99.99,0.0,0,0.0,0.0,0.526440410418311
105983,723.0,92.19749999999999,0.0,0,0.0,0.0,0.526440410418311
105985,0.0,553.0,5.0,5,2765.0,2765.0,0.015384615384615385
105986,1214.0,51.34666666666667,0.0,0,0.0,0.0,0.2647058823529412
105987,254.0,716.0025,5.0,20,3580.0125,14320.05,0.7142857142857143
105988,151.0,58.97,0.0,0,0.0,0.0,0.526440410418311
105989,118.0,86.28,0.0,0,0.0,0.0,0.526440410418311
105990,298.0,2066.995,0.0,0,0.0,0.0,0.44312169312169314
105991,0.0,99.99,0.0,0,0.0,0.0,0.09733333333333333
105992,88.0,107.64,0.0,0,0.0,0.0,0.6085106382978723
105993,406.0,71.85,0.0,0,0.0,0.0,0.526440410418311
105994,187.0,54.99,15.0,30,824.85,1649.7,0.5068027210884354
105995,980.0,110.53714285714285,0.0,0,0.0,0.0,0.47685525349008084
105996,0.0,1998.14,0.0,0,0.0,0.0,0.06343283582089553
105997,428.0,130.198,20.0,100,2603.96,13019.8,0.37037037037037035
105998,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
105999,309.0,133.66333333333333,5.0,15,668.3166666666667,2004.95,0.46226415094339623
106000,270.0,553.0,10.0,20,5530.0,11060.0,0.49295774647887325
106001,519.0,395.735,10.0,40,3957.35,15829.4,0.49295774647887325
106002,158.0,78.9,15.0,30,1183.5,2367.0,0.5315985130111525
106003,964.0,45.13250000000001,10.0,80,451.32500000000005,3610.6000000000004,0.5068027210884354
106004,0.0,553.0,0.0,0,0.0,0.0,0.08421052631578947
